Created time,Last edited by,Etapa,Actividad,Encargado,Subpractica,Property
"May 5, 2022 4:18 PM",Felipe Gabriel Yépez Villacreses,Evaluación constante,Especificar Métrica a la que se va a registrar medición según identificador de métrica encontrado en la tabla de Métricas.,Responsable de registrar medición.,MA 2.3,Felipe Gabriel Yépez Villacreses
"May 5, 2022 4:18 PM",Felipe Gabriel Yépez Villacreses,Evaluación constante,Ingresar fecha de toma de medición.,Responsable de registrar medición.,MA 2.3,Felipe Gabriel Yépez Villacreses
"May 5, 2022 4:43 PM",Felipe Gabriel Yépez Villacreses,Evaluación constante,Seleccionar proyecto del departamento que haya realizado medición.,Responsable de registrar medición.,MA 2.3,Felipe Gabriel Yépez Villacreses
"May 5, 2022 4:44 PM",Felipe Gabriel Yépez Villacreses,Evaluación constante,Seleccionar momento en el que se comunicó medición a interesados especificados en la tabla de Métricas.,Responsable de registrar medición.,"MA 2.3, 2.4",Felipe Gabriel Yépez Villacreses
"May 5, 2022 4:44 PM",Felipe Gabriel Yépez Villacreses,Evaluación constante,"En caso de que exista, registrar link que redireccione a evidencia de medidas base, derivadas o cálculo de métrica.",Responsable de registrar medición.,"MA 2.1, 2.3",Felipe Gabriel Yépez Villacreses
"May 5, 2022 4:44 PM",Felipe Gabriel Yépez Villacreses,Evaluación constante,Registrar medición de métrica seleccionada especificando su medida base o derivada.,Responsable de registrar medición.,"MA 2.1, 2.3",Felipe Gabriel Yépez Villacreses
"May 5, 2022 4:44 PM",Felipe Gabriel Yépez Villacreses,Detección de patrones,Registrar interpretación de valor obtenido en medición actual.,Responsable de registrar medición.,"MA 2.2, 2.3",Felipe Gabriel Yépez Villacreses
"May 5, 2022 4:44 PM",Felipe Gabriel Yépez Villacreses,Detección de patrones,"Analizar razón del valor obtenido en medición y en caso de ser posible, comparar con anterior medición registrada.",Responsable de registrar medición.,"MA 2.2, 2.3",Felipe Gabriel Yépez Villacreses
"May 5, 2022 4:44 PM",Felipe Gabriel Yépez Villacreses,Evaluación constante,Registrar decisiones tomadas con los distintos involucrados respecto a valor obtenido en métrica a partir de su análisis e interpretación.,Responsable de registrar medición.,"MA 2.2, 2.3",Felipe Gabriel Yépez Villacreses
