Versión,Cambios,Revisado,Fecha de  versión,Quien hizo el cambio,Revisado por,Cuando fue Revisado
1.0,Definición de la política,Yes,"May 16, 2022 10:34 PM",Rafael Hinojosa López,Pau,"May 16, 2022 11:16 PM"
