Versión,Cambios,Revisado,Fecha de  versión,Quien hizo el cambio,Revisado por,Cuando fue Revisado
1.0,Definición del estándar,Yes,"May 23, 2022 2:20 PM",Rafael Hinojosa López,Paola Adriana Millares Forno,"June 10, 2022 9:06 PM"
